,tweets,timestamp,type,title
693,"عمران صاحب ملک میں خانہ جنگی چاہتے ہیںحکومت پاکستان پی ٹی آئی لانگ مارچ سے نمٹنے کے لیے پوری طرح تیار ہے تاجروں طلبا اور خواتین سمیت تمام شہریوں کا تحفظ ریاست کی ذمہ داری ہے وفاقی وزیر اطلاعات
 وفاقی وزیر اطلاعات مریم اورنگزیب نے کہا ہے کہ عمران صاحب ملک میں خانہ جنگی چاہتے ہیں لیکن حکومت عوام کے جان ومال کا تحفظ یقینی بنانے کی",Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
694,ڈرپوک بھگوڑے کبھی سعودی عرب میں پناہ لیتے ہیں اور کبھی لندن بھاگ جاتے ہیں عدلیہ اور افواج پر عظیم ذمہ داری عائد ہوتی ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
695,کہ اگر کسی بارے رپورٹ ہے کہ وہ میٹرو کو توڑنا چاہ رہا ہے تو اس سے بانڈ لے سکتے ہیں جب تک کسی نے ایکٹ نا کیا ہو تب تک صرف شک کی بنیاد پر ہراساں تو نہیں کیا جا سکتا اسلام آباد ہائی کورٹ اسلام آباد ہائی کورٹ نے پی ٹی آئی کے حراست میں لیے گئے افراد کو حلف نامہ لے کر چھوڑنے کا حکم دے دیا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
696,صدر مملکت ڈاکٹر عارف علوی نے پارلیمنٹ کا مشترکہ اجلاس کل جمعرات کوطلب کرلیا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
697,پاکستان تحریک انصافپی ٹی آئی کے چیئرمین عمران خان ولی انٹر چینج صوابی پہنچ گئے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
698,چئیرمین تحریک انصاف عمران خان نے خصوصی ویڈیو پیغام میں لانگ مارچ کے آغاز کا اعلان کیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
699,"لاہور پی ٹی آئی کے جنرل سیکریٹری کا گھر بارود خانہ نکلاسیاست کے لبادے میں دہشت گردی کی سازش برداشت نہیں کریں گےوزیرداخلہ
وزیرداخلہ رانا ثناء اللہ خاں نے کہا ہے کہ پاکستان تحریک انصاف پی ٹی آئی عہدیداروں کے گھروں سے بھاری اسلحہ وگولہ بارود برآمد ہونا خونی مارچ کے ثبوت ہیں",Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
700,لاہور میں بتی چوک کے قریب پولیس کی شیلنگ سے علاقہ میدان جنگ بن گیا آنسو گیس کی بے تحاشا شیلنگ کے باوجود پی ٹی آئی کارکنان نے پیش قدمی جاری رکھی,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
701,حقیقی آزادی مارچ کے لیے لاہور سمیت پنجاب کے مختلف شہروں سے پی ٹی آئی کے قافلے اسلام آباد کی طرف نکل پڑے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
702,حکومت نے پی ٹی آئی کے حقیقی آزادی مارچ کو روکنے کے لیے پنجاب سے اسلام آباد جانے والے تمام راستے بند کر دیے ہیں لاہور شہر کے داخلی و خارجی راستوں کو کنٹینر لگا کر بند کر دیا گیا ہے جب کہ خیبر پختون خوا سے بھی رابطہ منقطع ہو گیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
703,اسلام آباد ڈیووس خصوصی نامہ نگار+ آئی این پی+ این این آئی وزیر خارجہ بلاول بھٹو زرداری نے امریکی ادارے کونسل آن فارن ریلیشن کے رکن اور جگسؤ ایل ایل سی کے سی ای او جیرڈ اینڈریو کوہن سے ملاقات کی,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
704,اسلام آباد خبر نگار خصوصی وفاقی وزیر اطلاعات و نشریات مریم اورنگزیب نے کہا ہے کہ سیاست کی آڑ میں قانون کے رکھوالوں کو دہشت گردی کا نشانہ بنانا صرف لاقانونیت اور غنڈہ گردی ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
705,لاہور+اسلام آباد نامہ نگار+ نیوز رپورٹر+نمائندہ خصوصی ماڈل ٹاؤن میں حساس ادارے کے سابق افسر پی ٹی آئی رہنما کے گھر چھاپے کے دوران فائرنگ سے پولیس کانسٹیبل شہید ہو گیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
706,لاہور نیوز رپورٹر مریم نواز نے پریس کانفرنس میں پی ٹی آئی پر الزام عائد کیا ہے کہ حکومت کو اطلاع ملی کہ انہوں نے آنسو گیس کے شیل اور اسلحہ جمع کر رکھا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
707,لاہور خصوصی نامہ نگار سپیکر پنجاب اسمبلی چودھری پرویزالہی نے کہا ہے کہ آزادی لانگ مارچ جمہوریت معیشت اور ملک مضبوط کرنے کیلئے ہے عمران خان کا بیانیہ ہے کہ ملک کو باہر سے چلایا جا رہے ہیں ہم عمران کے ساتھ تھے اور انشاء اللہ رہیں گے آرمی ہمیشہ پاکستان کے ساتھ کھڑی ہے ہر آفت زلزلہ و مصیبت اور ملک کی سرحدوں کی حفاظت میں پیش پیش رہتی ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
708,لاہور نیوز رپورٹر وزیراعلی حمزہ شہباز نے عطاء اﷲ تارڑ کو حکومت پنجاب کا ترجمان مقرر کر دیا گیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
709,لاہور نمائندہ خصوصی + نامہ نگار تقرری کے منتظر شکیل احمد میاں کو سیکرٹری ہاؤسنگ پنجاب تعینات کر دیا گیا ہے جبکہ سپیشل سیکرٹری محکمہ داخلہ ظہور حسین کو عہدے سے ریلیو کر دیا گیا,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
710,اسلام آبادوفاقی کابینہ نے الیکشن ترامیمی بل کی منظوری دے دی ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
711,لاہورپی ٹی آئی کے اسلام آباد حقیقی آزادی مارچ کے لیے حکومتی کارروائیاں جاری ہیں اور تحریک انصاف کے رہنماوں کو گرفتار کیا جارہا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
712,سعودی عرب نے پاکستان کیلئے ارب ڈالرز واپسی کی مہلت بڑھانے کا عندیہ دیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
713,ابو ظہبیمتحدہ عرب امارات کے دارالحکومت ابوظبی میں قائم پاکستانی سفارتخانے نے اوورسیز پاکستانیوں کیلئے پیغام جاری کیا ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
714,امیر جماعت اسلامی سراج الحق نے کہا ہے ملک کی کشتی بھنور میں بری طرح پھنس چکی ہے,Thu May 26 16:54:51 +0000 2022,Tweet,Unkown User
715,لاہور پاکستان مسلم لیگ ن کی نائب صدر مریم نواز نے وزیراعظم شہباز شریف کی ریڈزون کے دورے پر تبصرہ کرتے ہوئے کہا ہے کہ جگہ ایک ہی ہے مگر ایجنڈا مختلف فتنہ خان اور اس کا جتھہ کل رات یہاں آگ لگا کر بھاگ گیاتفصیلات کے مطابق مریم نواز شریف نے وزیراعظم شہباز شریف جگہ ایک مگر ایجنڈا مختلف مریم نواز کا وزیراعظم کے دورہ ریڈ زون پر تبصرہ,Thu May 26 16:56:38 +0000 2022,News,جگہ ایک مگر ایجنڈا مختلف! مریم نواز کا وزیراعظم کے دورہ ریڈ زون پر تبصرہ
716,کوئٹہ وزیراعلی بلوچستان میر عبدالقدوس بزنجو کے خلاف تحریک عدم اعتماد بلوچستان اسمبلی میں پیش کر دی گئی ہے اور اجلاس غیر معینہ مدت کیلئے ملتوی کر دیا گیا ہے تفصیلات کے مطابق وزیراعلی کے خلاف تحریک عدم اعتماد رکن بلوچستان اسمبلی میر ظہور احمد بلیدی نے پیش کی اور اراکین بلوچستان اسمبلی نے وزیراعلی بلوچستان میر عبدالقدوس بزنجو کیخلاف تحریک عدم اعتماد پیش کر دی گئی,Thu May 26 16:56:38 +0000 2022,News,وزیراعلیٰ بلوچستان میر عبدالقدوس بزنجو کیخلاف تحریک عدم اعتماد پیش کر دی گئی
717,اسلام آباد وفاقی حکومت نے مئی سے پہلے گورنر پنجاب کا نوٹیفکیشن جاری کرنے پر غور شروع کردیا ہے اور کسی وقت بھی نئے صوبے میں نئے گورنر کا تقرر کیا جا سکتا ہے تفصیلات کے مطابق وفاقی حکومت نے قانونی ماہرین سے مشاورت مکمل کرلی ہے اور ایڈوائس مسترد ہونے پر حکومت گورنر پنجاب وفاقی حکومت کا مئی سے پہلے گورنر پنجاب کا نوٹیفکیشن جاری کرنے پر غور,Thu May 26 16:56:38 +0000 2022,News,وفاقی حکومت کا 31 مئی سے پہلے گورنر پنجاب کا نوٹیفکیشن جاری کرنے پر غور
718,اسلام آباد وزیراعظم شہباز شریف پولیس رینجرز اور قانون نافذ کرنے والے اداروں کے اہلکاروں کا شکریہ ادا کرنے ڈی چوک پہنچ گئے تفصیلات کے مطابق وزیراعظم نے پی ٹی آئی کے آزادی مارچ میں خدمات انجام دینے والے پولیس رینجرز اور دیگر قانون نافذ کرنے والے اداروں کے اہلکاروں کو خراج تحسین وزیراعظم شہباز شریف کا بڑا اقدام,Thu May 26 16:56:38 +0000 2022,News,وزیراعظم شہباز شریف کا بڑا اقدام
719,اسلام آباد قومی اسمبلی نے الیکٹرانک اوورسیز پاکستانیوں کی ووٹنگ کی ترامیم کے خاتمے کا بل منظور کر لیا جبکہ نیب قانون میں ترامیم کا بل بھی پیش کر دیا گیا تفصیلات کے مطابق وفاقی وزیراعظم نذیر تارڑ نے انتخابات ایکٹ میں مزید ترامیم کرنے کا انتخابات ترمیمی بل ایوان میں پیش الیکٹرانک اوورسیز پاکستانیوں کی ووٹنگ کی ترامیم کے خاتمے کا بل منظور,Thu May 26 16:56:38 +0000 2022,News,الیکٹرانک، اوورسیز پاکستانیوں کی ووٹنگ کی ترامیم کے خاتمے کا بل منظور
720,کراچی پولیس نے پاکستان تحریک انصاف پی ٹی آئی کراچی کی قیادت کے خلاف انسداد دہشت گردی ایکٹ کے تحت مقدمہ درج کر لیا ہے پولیس کے مطابق کراچی کے علاقے نمائش چورنگی پر جلاؤ گھیراؤ اور دھرنے کے معاملے پر پی ٹی آئی کی مقامی قیادت کے خلاف مقدمہ سولجر بازار تھانے میں د پی ٹی آئی کراچی کی قیادت کیخلاف انسداد دہشت گردی ایکٹ کے تحت مقدمہ درج,Thu May 26 16:56:38 +0000 2022,News,پی ٹی آئی کراچی کی قیادت کیخلاف انسداد دہشت گردی ایکٹ کے تحت مقدمہ درج
721,محکمہ موسمیات نے رواں سال ملک میں مون سون بارشوں کا آغاز معمول سے قبل ہونے کی پیشگوئی کر دی موسم کا حال بتانے والوں کا کہنا ہے کہ جون کے آخری ہفتے میں ملک میں مون سون بارشوں کا آغاز ہونے کا امکان ہے محکمہ موسمیات کے چیف میٹرولوجسٹ سردار سرفراز نے کہا کہ محکمہ موسمیات کی مون سون بارشوں سے متعلق اہم پیشگوئی,Thu May 26 16:56:38 +0000 2022,News,محکمہ موسمیات کی مون سون بارشوں سے متعلق اہم پیشگوئی
722,اسلام آباد اسلام آباد ہائیکورٹ نے مسجد نبوی ﷺ واقعہ پر پاکستان تحریک انصاف پی ٹی آئی رہنماؤں کی ضمانت میں جون تک توسیع کر دی ہے تفصیلات کے مطابق مسجد نبوی ﷺ واقعہ پر پی ٹی آئی رہنماوں فواد چوہدری قاسم سوری شہباز گل حلیم عادل شیخ کی عبوری ضمانت کی درخواستوں پر مسجد نبویﷺ واقعہ پی ٹی آئی رہنماؤں کی ضمانتوں میں توسیع,Thu May 26 16:56:38 +0000 2022,News,مسجد نبویﷺ واقعہ، پی ٹی آئی رہنماؤں کی ضمانتوں میں توسیع
723,اسلام آباد سپریم کورٹ نے پاکستان تحریک انصاف پی ٹی آئی کے چیئرمین عمران خان کے خلاف حکومت کی توہین عدالت کی درخواست مسترد کرتے ہوئے تمام درخواستیں نمٹا دی ہیں تفصیلات کے مطابق اٹارنی جنرل آف پاکستان نے سپریم کورٹ میں عمران خان کے خلاف توہین عدالت کی درخواست دائرکی جسے سماعت کیلئے مقرر عمران خان کیخلاف توہین عدالت کی حکومتی درخواست مسترد,Thu May 26 16:56:38 +0000 2022,News,عمران خان کیخلاف توہین عدالت کی حکومتی درخواست مسترد
